soldier_acft_id,test_date,uic,mos,sex,rank,rank_category,pay_grade,age_at_test,test_type,profile,raw_plank,raw_strength_deadlift,raw_standing_power_throw,raw_hand_release_push_up,raw_sprint_drag_carry,raw_2mi_run,raw_alt_aerobic,plank_score,strength_deadlift_score,alt_aerobic_event,standing_power_throw_score,hand_release_push_up_score,sprint_drag_carry_score,2mi_run_score,alt_aerobic_score,total_score,test_status,deadlift_not_attempted,plank_not_attempted,power_throw_not_attempted,pushup_not_attempted,sprint_not_attempted
78948C8B-4734-4C94-A411-B23520B727F6,8/9/2024,W00115,352N,M,CW2,Warrant,W2,45,RECORD,Permanent Profile,201,280,9.3,,'01:57','16:16',,100,93,,81,60,89,91,,514,PASS,FALSE,FALSE,FALSE,TRUE,FALSE
5C2848E5-25AC-4D4A-82E4-3806D6FA1CB0,12/24/2024,W00131,35N,M,SGT,NCO,E5,30,RECORD,none,84,150,9,11,'02:03','21:23',,61,63,,72,61,72,60,,389,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A72F5C13-FDBA-4D53-BFED-AB6321850B82,10/21/2024,W00113,35P,M,SGT,NCO,E5,47,RECORD,none,124,140,9.8,31,'02:02','19:04',,76,60,,90,86,90,75,,477,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
506C5C55-A772-4219-9912-BE2E7B0FA1F9,3/7/2024,W00131,42A,F,SPC,Enlisted,E4,21,RECORD,none,129,120,4.8,16,'02:34','18:26',,72,60,,65,68,75,86,,426,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8448F16B-2F56-4249-BA6F-FF89FAF11021,10/9/2024,W00101,35S,M,SGT,NCO,E5,24,RECORD,none,150,240,7.7,40,'02:18','19:03',,80,79,,64,84,63,68,,438,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
14E8ACC0-AD14-4012-B3FD-D93E4DAE20A9,9/24/2024,W00112,35N,M,SGT,NCO,E5,25,RECORD,none,110,320,8.7,42,'01:28','17:09',,67,92,,70,86,100,80,,495,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6E4EA26E-DAFD-4C13-9C10-3AB39E479161,11/11/2024,W00133,35S,M,SGT,NCO,E5,22,RECORD,none,220,320,8.6,42,'01:57','17:35',,100,92,,70,86,76,77,,501,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
25606A3A-6303-4E43-B91D-C6C239F0CF59,5/21/2024,W00113,35P,F,SGT,NCO,E5,31,RECORD,none,129,140,6.8,24,'01:58','19:30',,75,71,,89,84,98,76,,493,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6DD949A1-094B-4FCA-8D84-29E382E36371,7/29/2024,W00113,35S,M,SPC,Enlisted,E4,27,RECORD,none,125,280,9,43,'01:47','17:46',,73,87,,72,87,88,76,,483,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A96EEF23-42DA-4E64-8908-75FD58F6E5A5,3/20/2024,W00133,352S,M,WO1,Warrant,W1,33,DIAGNOSTIC,none,90,140,8,20,'02:16','18:35',,64,60,,64,68,66,71,,393,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F4959D7B-59C3-4373-8852-FB8EA365C01E,1/25/2024,W00112,40A,F,CPT,Officer,O3,38,RECORD,none,82,150,5,14,'02:58','22:58',,63,79,,68,78,67,61,,416,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8C2E808A-8378-4E93-8BC1-3D41260CEACF,2/15/2024,W00101,35Z,M,MSG,NCO,E8,42,RECORD,Permanent Profile,81,340,8.5,21,'02:20',,'25:18',63,100,5 KM Row,72,74,70,0,60,439,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D6F8B3FE-A78F-4311-B504-6118425AFD89,11/18/2024,W00112,26Z,M,COL,Officer,O6,44,RECORD,none,84,260,9.6,33,'1:56','16:39',,64,91,,84,86,90,88,,503,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A104F4E7-7298-478C-AEF9-057B805EF4F1,9/5/2024,W00112,35T,M,SGT,NCO,E5,30,RECORD,none,94,260,8.8,31,'02:18','18:45',,64,84,,70,75,63,70,,426,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A7FBD01B-3342-4795-BDA3-CB6DDF243137,4/17/2024,W00114,35N,M,SPC,Enlisted,E4,22,RECORD,none,93,140,9.3,10,'02:35','18:38',,62,60,,76,60,56,71,,385,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
41A2A77F-E01B-47FE-92CE-37E3B7654CE6,11/19/2024,W00129,25S,M,SGT,NCO,E5,29,RECORD,none,120,260,8.3,45,'01:55','16:17',,72,84,,66,89,80,86,,477,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1952077B-8359-46AB-AD20-BA9086F32948,9/18/2024,W00111,35N,M,PFC,Enlisted,E3,19,RECORD,none,120,220,6.8,32,'02:20','18:12',,69,77,,61,75,61,72,,415,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E3C5BA8F-55D0-466A-A920-711278BAC6F2,4/18/2024,W00121,79S,F,SFC,NCO,E7,37,RECORD,Permanent Profile,121,140,6.7,10,,,'32:05',75,71,2.5 Mile Walk,93,60,60,0,60,419,PASS,FALSE,FALSE,FALSE,FALSE,TRUE
7B445DD3-6C9A-4276-B6C0-2DD13466C81D,6/28/2024,W00116,35A,M,MAJ,Officer,O4,45,RECORD,none,205,250,7.5,56,'02:05','17:05',,100,89,,64,100,82,85,,520,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A8E9DE78-78CC-41F5-B0E9-D2389B196C61,1/31/2024,W00101,26A,F,CPT,Officer,O3,28,RECORD,none,195,220,7.4,31,'02:08','18:00',,95,99,,94,90,95,87,,560,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5688E439-B5A9-47AD-A365-B46E3D920C45,10/23/2024,W00113,35P,F,SSG,NCO,E6,31,RECORD,Permanent Profile,109,,,31,'02:21',,'22:16',69,60,1 KM Swim,60,90,86,0,60,425,PASS,TRUE,FALSE,TRUE,FALSE,FALSE
9890FB0B-1CAB-4D10-AC47-3EBDAE968E41,3/13/2024,W00111,35N,M,SPC,Enlisted,E4,21,DIAGNOSTIC,none,120,220,11,30,'01:50','18:57',,69,77,,94,72,83,68,,463,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E906F615-3002-4C24-A6BF-75101B34E903,12/9/2024,W00133,35S,M,SGT,NCO,E5,29,RECORD,none,84,240,9.9,21,'02:09','21:45',,61,79,,80,69,68,60,,417,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
90F610C1-DE7E-43B1-9B10-1C8C412F8078,3/1/2024,W00145,35N,M,SGT,NCO,E5,24,RECORD,Permanent Profile,100,150,10.1,12,'02:09','21:15',,64,61,,84,61,67,60,,397,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
81A1CFEF-6F33-4BAE-ABE1-4DC0C1C7BBCE,10/23/2024,W00122,35N,F,SPC,Enlisted,E4,22,RECORD,Permanent Profile,90,,5,10,,,'29:46',61,60,5 KM Row,66,60,60,0,60,367,PASS,TRUE,FALSE,FALSE,FALSE,TRUE
0481DC44-62B0-44FD-ADE9-B6D262F18E91,9/23/2024,W00113,35N,M,SSG,NCO,E6,28,RECORD,none,150,240,7.8,35,'01:41','15:03',,81,79,,63,80,93,94,,490,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
CA2D8093-4A3A-44CF-A1E8-93F46BC365C0,3/13/2024,W00111,35S,M,SGT,NCO,E5,21,DIAGNOSTIC,none,92,220,7.1,23,'02:07','18:25',,60,77,,62,66,67,70,,402,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
002975D0-3F69-4A17-9DF2-11F55D809FE3,6/4/2024,W00101,90A,M,COL,Officer,O6,48,RECORD,Permanent Profile,180,240,12.6,35,'01:55',,'22:45',93,91,12 KM Bike,100,90,95,0,60,529,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
38D9595B-FD89-48AC-9B6B-6B4AFB5E0054,8/21/2024,W00131,79S,M,SSG,NCO,E6,34,RECORD,none,216,340,13.3,63,'01:27','13:37',,100,100,,100,100,100,100,,600,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D5F18058-2385-4EBC-8CC0-4040A248D3E8,2/24/2024,W00112,35N,M,SPC,Enlisted,E4,23,RECORD,none,90,220,8,37,'01:57','21:59',,61,75,,65,82,76,60,,419,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A7C799B3-43B0-456C-9F85-12CF8D0C6F45,7/1/2024,W00145,35N,M,SSG,NCO,E6,23,RECORD,none,95,340,12.8,30,'01:52','18:49',,63,100,,98,73,81,70,,485,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AA6FE445-8247-4E09-928D-CC09C0A13F88,9/25/2024,W00111,35N,M,SPC,Enlisted,E4,30,RECORD,none,94,240,10.6,30,'01:32','15:08',,64,79,,86,74,98,93,,494,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3F0D7A23-4702-41AB-AD57-25876405F589,11/18/2024,W00145,35N,M,SPC,Enlisted,E4,21,RECORD,none,124,230,8.7,31,'02:02','21:45',,70,79,,74,73,71,60,,427,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E5F8AE67-8191-4537-8D6C-F9687CA6814E,9/20/2024,W00111,42A,M,SPC,Enlisted,E4,19,RECORD,none,106,200,6.3,36,'02:05','20:03',,65,72,,60,79,68,63,,407,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
13C0202E-E661-4DC5-A0A9-588B2C89203D,1/31/2024,W00145,35S,F,SPC,Enlisted,E4,18,DIAGNOSTIC,none,142,140,4.6,17,'02:11','20:21',,76,71,,62,69,93,72,,443,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C333CE57-FB33-4CF0-ABD5-F3342CD86DB6,11/4/2024,W00121,42A,M,PV2,Enlisted,E2,20,RECORD,none,124,200,6.9,44,'1:57','18:52',,70,72,,62,89,76,68,,437,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FF93D899-FE0F-4426-B063-31A554BF2145,12/17/2024,W00111,35S,M,SPC,Enlisted,E4,22,RECORD,none,242,240,8.3,43,'01:42','14:31',,100,79,,68,87,91,96,,521,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
4C2A42FC-A1DD-45D9-B715-16411A9CF979,4/23/2025,W00101,35P,M,SSG,NCO,E6,28,RECORD,none,121,220,7.8,20,'01:52','17:54',,72,75,,63,66,83,75,,434,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E8EB7A68-6D70-4CBE-88BD-0109A72EE3AA,3/12/2025,W00114,35N,F,SGT,NCO,E5,22,RECORD,none,156,200,6.5,29,'2:06','17:30',,81,96,,87,86,95,90,,535,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B3D84E3E-C3F9-4694-9309-ECF796E65934,3/19/2025,W00122,35S,M,SPC,Enlisted,E4,23,RECORD,none,138,260,8.2,36,'01:49','20:04',,76,84,,67,80,84,64,,455,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AFBD357C-583F-428A-8859-BC87787BF18E,3/12/2025,W00101,352N,M,CW4,Warrant,W4,41,RECORD,none,134,200,8.5,31,'01:51','16:23',,79,76,,69,81,90,88,,483,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F79C502E-EE4B-40AF-9A5A-7A562F769ABE,3/26/2025,W00112,35N,M,SSG,NCO,E6,28,RECORD,none,214,340,11,44,'01:29','16:48',,100,100,,89,88,100,83,,560,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BB6BE765-7354-41A5-A775-A8CC0C62173B,5/5/2025,W00145,35A,M,CPT,Officer,O3,28,RECORD,none,221,270,9.2,58,'01:41','15:48',,100,85,,73,98,93,90,,539,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E389AAD3-D4E0-4292-A64B-1AF0B5128A01,2/5/2025,W00145,35N,M,SGT,NCO,E5,26,RECORD,none,137,340,9,30,'02:08','19:38',,76,100,,73,73,68,66,,456,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
32418DA2-3BDE-4631-8F97-D9B6B07F1F82,2/28/2025,W00111,35N,M,SPC,Enlisted,E4,20,RECORD,none,92,140,8.5,10,'01:56','21:47',,60,60,,73,60,77,60,,390,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8DB53CA7-6340-4FAD-8134-AC0483029EA6,4/18/2025,W00113,35P,M,SSG,NCO,E6,38,DIAGNOSTIC,none,91,240,7.6,35,'02:06','19:36',,66,84,,63,85,76,67,,441,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
563E4A35-CE0E-4803-A107-5CA001C19C44,4/19/2025,W00112,35N,M,SGT,NCO,E5,34,RECORD,none,83,200,9.3,15,'1:57','19:05',,62,73,,75,64,81,68,,423,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F25A063A-9A13-4A02-8407-68913DC61140,4/19/2025,W00112,35N,F,SGT,NCO,E5,28,RECORD,none,220,180,5.4,36,'2:14','16:50',,100,91,,71,95,91,94,,542,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A904B58D-4374-44FE-ADB1-AAC15E712D3B,5/5/2025,W00145,35N,M,SPC,Enlisted,E4,20,RECORD,none,122,310,9,50,'01:49','18:21',,70,95,,77,95,84,71,,492,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D52BEA5F-4A8C-446B-A5BD-B53A62694B23,5/22/2025,W00114,35P,F,SGT,NCO,E5,26,RECORD,none,159,230,7.4,29,'01:58','18:15',,82,100,,95,86,98,85,,546,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
066C8586-6116-4771-AFAD-A5145B8F93AD,4/24/2025,W00101,56M,F,SGT,NCO,E5,38,RECORD,Permanent Profile,,,5.7,12,,,'24:56',60,60,5 KM Row,80,72,60,0,60,392,PASS,TRUE,TRUE,FALSE,FALSE,TRUE
4FF38F5A-D93D-4315-98B0-FAD0B09AD514,5/12/2025,W00133,35S,M,SGT,NCO,E5,29,RECORD,none,163,150,8.5,21,'01:56','18:21',,85,63,,68,69,79,72,,436,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
2CEE52DF-67D5-4A82-800A-7747E80217FE,5/21/2025,W00131,25B,M,SGT,NCO,E5,31,RECORD,none,120,300,10.2,28,'1:50','18:57',,72,89,,83,72,85,69,,470,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B935AECB-8799-4727-9FFD-C52751605288,1/15/2025,W00111,35S,M,SPC,Enlisted,E4,26,RECORD,none,100,200,8.2,15,'02:00','16:16',,64,71,,67,63,74,86,,425,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1EDD52E5-AD04-44BF-AC09-4740DAFCAACB,3/20/2025,W00111,35N,M,SPC,Enlisted,E4,20,RECORD,none,120,340,8.7,24,'01:30','17:20',,69,100,,74,67,99,77,,486,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
257C7B5E-F971-4BB4-9C6E-E63E716EEB30,4/2/2025,W00113,35P,F,SGT,NCO,E5,23,RECORD,none,216,140,4.6,49,'02:26','17:26',,100,71,,62,99,82,91,,505,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D2064BDE-EA3A-4D3F-8D0D-B72FC03EF25C,1/13/2025,W00112,35N,M,PFC,Enlisted,E3,21,RECORD,none,122,160,7.6,21,'2:22','18:32',,70,64,,65,64,61,70,,394,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F4B93D3D-1500-49AB-9CE3-B97395E8802D,3/5/2025,W00145,35S,M,PFC,Enlisted,E3,21,RECORD,none,210,240,8.4,43,'01:41','17:32',,97,82,,72,88,92,76,,507,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E036B5C9-0B05-47CD-8113-A05B8A546082,5/1/2025,W00131,35A,M,MAJ,Officer,O4,39,RECORD,none,150,260,11.4,49,'01:50','15:18',,84,88,,94,95,91,95,,547,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
67FF1CD6-859D-4B73-99CE-2DFDEF4741E9,4/12/2025,W00101,352N,M,WO1,Warrant,W1,36,RECORD,none,120,220,8.7,26,'01:51','19:50',,74,77,,70,73,87,65,,446,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
73A08E7A-465B-4A32-A375-023B9C5800A5,1/30/2025,W00111,35S,F,SSG,NCO,E6,29,RECORD,none,135,160,5.6,37,'02:40','20:40',,77,86,,74,95,72,68,,472,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D7337770-6764-4E87-938A-8DB79FCA876C,3/28/2025,W00129,35S,F,SGT,NCO,E5,23,RECORD,Permanent Profile,90,180,6,28,'02:27',,'31:21',61,91,5 KM Row,81,86,81,0,60,460,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
16BA2132-51C4-4149-95B3-BCA23D38AFF2,5/29/2025,W00129,25B,F,PFC,Enlisted,E3,20,RECORD,Permanent Profile,129,150,6.1,43,,,'13:43',72,78,12 KM Bike,85,96,60,0,60,451,PASS,FALSE,FALSE,FALSE,FALSE,TRUE
1C95B1DB-058A-4B26-ADC0-20F11D83B4F7,4/24/2025,W00129,35T,M,PFC,Enlisted,E3,26,RECORD,none,217,200,6.3,37,'02:13','19:40',,100,71,,60,82,65,66,,444,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8833D41F-FEA0-458A-A46C-C1A5361073BE,2/24/2025,W00133,35S,F,SGT,NCO,E5,27,RECORD,none,82,140,6.6,18,'02:06','22:47',,60,71,,87,77,96,60,,451,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
76BE15CD-9E05-4A7A-B72E-6374CC451058,4/18/2025,W00113,35N,M,SPC,Enlisted,E4,31,RECORD,none,105,160,6.9,23,'02:03','20:34',,67,65,,60,70,72,62,,396,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
902FCF03-BCFD-40F5-AC30-BA5286E5C998,5/29/2025,W00129,25B,F,PFC,Enlisted,E3,20,RECORD,none,137,220,5.1,35,'02:17','19:39',,74,100,,69,89,89,77,,498,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D3963E4C-A4C3-472E-B273-C058F403DDC7,5/29/2025,W00114,35N,M,SPC,Enlisted,E4,32,RECORD,none,90,220,7.1,20,'01:57','21:01',,64,77,,61,68,81,61,,412,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
57777C04-0D5B-4764-AECC-0C1FEBA9CC4C,4/15/2025,W00129,25B,M,SSG,NCO,E6,36,RECORD,Permanent Profile,,300,8.3,33,,,'17:25',60,90,12 KM Bike,67,81,60,0,60,418,PASS,FALSE,TRUE,FALSE,FALSE,TRUE
BABE61CB-5F2A-4DAC-9564-CFDB642FEEFB,5/22/2025,W00129,25B,M,SSG,NCO,E6,38,RECORD,none,120,310,9,42,'01:52','18:15',,75,94,,74,90,90,75,,498,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6C12DE91-37F7-469E-9FD9-C101A405F6FF,4/18/2025,W00112,26B   ,M,MAJ,Officer,O4,32,RECORD,none,205,340,10.2,45,'01:37','14:24',,100,100,,84,91,98,98,,571,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
9FFE72A7-AEDB-4A2D-873C-491FCB83754E,2/13/2025,W00111,57A,M,CPT,Officer,O3,35,RECORD,none,143,260,9.1,34,'01:44','13:43',,81,85,,73,82,93,99,,513,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3A36E768-7419-43E6-B319-7488FF3A1B77,3/6/2025,W00129,25B,M,SGT,NCO,E5,29,RECORD,none,105,200,7.2,20,'01:59','19:16',,67,71,,61,66,76,67,,408,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D85C846F-C80B-4229-9D4C-38354BF80C77,5/19/2025,W00113,35N,M,SGT,NCO,E5,35,RECORD,none,97,150,7,19,'02:04','18:45',,66,66,,60,67,74,70,,403,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
48A82D95-3D24-4581-8B53-86C4AD7722CF,4/18/2025,W00113,35N,M,SPC,Enlisted,E4,21,RECORD,none,94,310,6.9,26,'01:44','17:54',,61,95,,62,68,89,73,,448,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
94A20DA2-C9AD-43D0-BA76-725937849C1D,3/10/2025,W00129,25B,M,SSG,NCO,E6,32,RECORD,none,152,340,12.2,57,'01:28','18:14',,83,100,,97,98,100,73,,551,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
614F77D8-EDB6-40AD-AAB2-8F3292FE8D8A,3/26/2025,W00145,35N,M,SSG,NCO,E6,29,RECORD,Permanent Profile,91,180,9.8,25,'01:56',,'23:43',63,69,5 KM Row,80,70,79,0,60,421,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
674CD751-80DF-4F39-AC86-96734224A844,2/13/2025,W00145,35N,M,SPC,Enlisted,E4,22,RECORD,none,97,140,6.3,29,'02:31','19:14',,63,60,,60,72,60,67,,382,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
730ADC69-BBA2-4DC6-B0F2-9789676DC58C,2/3/2025,W00121,56A,M,CPT,Officer,O3,39,RECORD,none,129,240,8.2,40,'01:43','15:49',,78,84,,67,88,96,92,,505,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DFEF174F-795D-4B30-A865-F50F5C132910,5/21/2025,W00131,68G,M,SSG,NCO,E6,28,RECORD,none,99,190,11.3,31,'1:53','18:36',,66,70,,91,75,82,70,,454,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D1159C0C-E69D-4ACA-88D1-B762C8720892,1/22/2025,W00129,25B,M,CPL,NCO,E4,24,RECORD,none,90,240,9.5,25,'01:50','19:52',,61,79,,78,70,83,65,,436,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D45CE7D1-33F3-40A9-8FCD-30451F349AA9,3/7/2025,W00101,35P,M,SGT,NCO,E5,32,RECORD,none,110,140,8.5,20,'01:59','18:49',,70,60,,68,68,79,70,,415,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
72EDBF2D-9738-4872-B745-B14BFCEDDCB4,2/25/2025,W00129,25B,M,SPC,Enlisted,E4,20,RECORD,none,223,340,12.2,59,'01:22','14:14',,100,100,,98,100,100,97,,595,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C002CA66-A3F8-45AE-B410-7555C64CAD34,4/25/2025,W00101,35Z,M,1SG,NCO,E8,42,RECORD,none,200,340,10.2,60,'01:36','15:41',,100,100,,85,100,100,93,,578,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
CF1B268C-E5C9-479E-8AEE-2B60B77424BE,5/22/2025,W00129,25S,M,SGT,NCO,E5,33,RECORD,none,100,240,8.4,30,'02:00','21:07',,67,81,,67,76,78,60,,429,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8E617FC4-E2CB-4AE8-849E-0095CE8FE7DB,5/1/2025,W00111,35A,M,CPT,Officer,O3,26,RECORD,none,215,310,7.2,50,'01:46','15:28',,100,90,,61,94,87,91,,523,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FC3E53E8-B103-4F3D-A038-077BB49794DF,3/10/2025,W00113,35N,M,SPC,Enlisted,E4,27,RECORD,none,144,260,8.1,39,'01:36','13:39',,79,84,,65,83,96,99,,506,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
07561E0E-B0E5-414B-B160-3271482F4818,4/21/2025,W00122,35N,M,SGT,NCO,E5,30,RECORD,none,155,270,9.8,24,'1:51','18:08',,83,85,,80,70,84,73,,475,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6B4A3CCD-8F6A-49A9-8F62-3E7CC5A7D798,3/13/2025,W00113,35P,M,SSG,NCO,E6,38,RECORD,none,210,340,11.4,48,'01:24','13:25',,100,100,,94,95,100,100,,589,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BA94DE15-F8A9-4C28-8098-71F5AF32413F,5/15/2025,W00101,12A,M,LTC,Officer,O5,45,RECORD,none,201,270,9.8,57,'01:38','13:39',,100,92,,86,100,100,100,,578,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
68ACE7B2-B6ED-403D-A475-0E9D7FA4EF2D,1/15/2025,W00111,35S,M,SSG,NCO,E6,29,RECORD,none,97,200,8,21,'02:05','20:36',,65,71,,64,69,71,62,,402,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
845A6ABC-E3C8-44AE-A442-563BD53D9DA8,5/28/2025,W00116,35A,M,CPT,Officer,O3,31,DIAGNOSTIC,none,153,260,10,50,'1:39','14:38',,82,84,,81,93,94,96,,530,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FD85D43F-04DE-4A2B-8424-FCBF77E5BE3C,5/29/2025,W00112,35N,F,SFC,NCO,E7,37,RECORD,Permanent Profile,82,120,4.5,12,'02:33',,'28:02',63,60,2.5 Mile Walk,62,72,83,0,60,400,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F4692A99-5E1B-4BB8-A7CF-AFAC2C1E2B0C,4/17/2025,W00112,26A,M,CPT,Officer,O3,31,RECORD,none,91,240,11.1,22,'01:56','17:19',,63,79,,90,69,79,79,,459,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E1B72366-7D95-4D29-ABAD-06CE91504834,5/22/2025,W00129,25B,M,SPC,Enlisted,E4,25,RECORD,none,135,270,9,46,'01:43','18:34',,75,86,,73,90,90,71,,485,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F7BFA14B-DA02-42C0-9A1D-7B734EFE57D9,4/10/2025,W00111,35F,M,SPC,Enlisted,E4,31,RECORD,none,96,340,8.1,40,'01:59','17:13',,65,100,,65,84,76,80,,470,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B2ED071F-E405-4B66-A893-ECEA554BA883,5/27/2025,W00112,35S,M,SGT,NCO,E5,26,RECORD,none,160,260,15,49,'01:45','16:13',,83,84,,100,93,88,86,,534,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
62D1158C-EE88-487E-B4BE-B7A8B1CD30BC,4/28/2025,W00101,42A,F,PFC,Enlisted,E3,27,RECORD,none,120,140,7,19,'02:12','22:03',,72,71,,91,78,93,62,,467,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
EF620955-F29C-447A-92DB-B2B86B5D53D9,4/21/2025,W00133,35N,M,SSG,NCO,E6,35,RECORD,none,120,220,9.1,39,'01:58','19:21',,74,77,,73,85,80,67,,456,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
496FB947-B1DA-4122-BEEC-BD7CA4B9D059,5/1/2025,W00114,35P,M,SGT,NCO,E5,25,RECORD,none,97,240,10,40,'01:50','16:08',,63,79,,83,84,83,87,,479,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AE8CF6F2-317A-4F90-A118-2B314838F0AB,5/29/2025,W00129,25B,M,SGT,NCO,E5,29,RECORD,none,220,260,8.4,56,'01:47','14:24',,100,84,,67,98,88,97,,534,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B5352BFF-4880-4B78-B67D-33D49E93DFDB,3/3/2025,W00133,35S,M,SPC,Enlisted,E4,25,RECORD,none,220,330,12.6,53,'01:37','13:02',,100,99,,98,96,95,100,,588,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E38285D2-D9BF-485E-A0FB-B6A176D08354,5/22/2025,W00129,25B,M,PFC,Enlisted,E3,23,RECORD,none,165,340,10.6,61,'01:33','16:32',,84,100,,88,100,98,84,,554,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C7F50C39-CC67-4D7E-9D9D-E09539746F12,5/21/2025,W00131,35N,M,SFC,NCO,E7,35,RECORD,none,147,340,9.8,52,'1:53','20:18',,82,100,,80,95,85,63,,505,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
